id,name,streetAddress,city,state,zipCode,telephone,website,priceRange,category,ratingValue,neighborhood,Takes Reservations,Delivery,Take-out,Accepts Credit Cards,Good For,Parking,Attire,Ambience,Alcohol,Outdoor Seating,Wi-Fi,Waiter Service,Caters
7989,coconut’s fish cafe,5600 W Lovers Ln,Dallas,TX,75209,(469) 729-9346,coconutsfishcafe.com,$$,Seafood,4.5,University Park,No,No,Yes,Yes,Lunch,Private Lot,Casual,Casual,Beer & Wine Only,Yes,No,No,Yes
7990,504 bar and grill,2121 Greenville Ave,Dallas,TX,75206,(469) 779-7279,504bargrill.com,$$,American (Traditional);Sports Bars,4.0,Lower Greenville,Yes,No,Yes,Yes,Brunch,,Casual,,Full Bar,Yes,,,
7991,bánh shop,5629 SMU Blvd,Dallas,TX,75206,(214) 890-9776,banhshop.com,$,Vietnamese;Thai;Sandwiches,4.0,Upper Greenville,No,No,Yes,Yes,Lunch,Private Lot,Casual,Casual,Beer & Wine Only,Yes,Free,No,Yes
7992,full circle tavern,1319 S Lamar St,Dallas,TX,75215,(214) 208-3435,thefullcircletavern.com,$$,American (Traditional);Bars,4.5,South Dallas,Yes,No,Yes,Yes,Dinner,Street; Private Lot,Casual,Casual,Full Bar,Yes,Free,Yes,Yes
7993,rise no 1,5360 W Lovers Ln Ste 220,Dallas,TX,75209,(214) 366-9900,risesouffle.com,$$,French,4.5,University Park,Yes,No,No,Yes,Dinner,Private Lot,Casual,Romantic,Beer & Wine Only,Yes,Free,Yes,No
7994,serj books,400 N St Paul St,Dallas,TX,75201,(469) 759-3585,serjbooks.com,$,Coffee & Tea;Bookstores;Cafes,5.0,Downtown,No,No,Yes,Yes,Lunch,Street,Casual,,No,No,Free,No,No
7995,medina oven & bar,2304 Victory Park Ln,Dallas,TX,75219,(214) 979-0003,medinadallas.com,$$,Moroccan;Bars;Mediterranean,4.5,Victory Park,Yes,No,Yes,Yes,Dinner,Street,Casual,Intimate,Full Bar,Yes,No,Yes,Yes
7996,project pie,6030 Luther Ln,Dallas,TX,75225,(469) 547-1257,projectpie.com,$,Pizza,4.5,University Park,No,No,Yes,Yes,Lunch,Street,Casual,Casual,No,No,No,No,No
7997,e bar tex mex,1901 N Haskell Ave Ste 120,Dallas,TX,75204,(214) 824-3227,ebartexmex.com,$$,Mexican;Tex-Mex,4.5,East Dallas,No,Yes,Yes,Yes,Dinner,Street; Private Lot,Casual,Casual,Full Bar,Yes,Free,Yes,Yes
7998,truck yard,5624 Sears St,Dallas,TX,75206,(469) 500-0139,texastruckyard.com,$$,Food Trucks;Dive Bars;Food Stands,4.0,Lower Greenville,No,No,Yes,Yes,Late Night,Valet; Street; Private Lot,Casual,Hipster,Full Bar,Yes,Free,Yes,No
7999,preston hollow grill,4343 W Northwest Hwy Ste 300,Dallas,TX,75220,(469) 930-8212,prestonhollowgrill.com,$$,American (New);Bars,4.5,North Dallas,No,No,Yes,Yes,,,Casual,Upscale,Full Bar,Yes,Free,Yes,No
8000,the grape restaurant,2808 Greenville Ave,Dallas,TX,75206,(214) 828-1981,thegraperestaurant.com,$$,American (New),4.0,Lower Greenville,Yes,No,No,Yes,Brunch; Dinner,Valet,Casual,Romantic,Full Bar,Yes,No,Yes,Yes
8001,the slow bone,2234 Irving Blvd,Dallas,TX,75207,(214) 377-7727,slowbone.com,$$,Barbeque,4.0,,No,No,Yes,Yes,Lunch,Private Lot,Casual,Casual,Beer & Wine Only,No,No,No,Yes
8002,the woolworth,1520 Elm St Ste 201,Dallas,TX,75204,(214) 814-0588,thewoolworthdallas.com,$$,Cocktail Bars;Tapas/Small Plates;American (New),4.0,Downtown,Yes,No,Yes,Yes,Brunch,Valet; Garage; Street,Casual,Trendy,Full Bar,Yes,Free,Yes,Yes
8003,dugg burger,9540 Garland Rd Ste 407,Dallas,TX,75218,(214) 584-6261,duggburger.com,$,Burgers,4.5,,No,No,Yes,Yes,Lunch,Private Lot,Casual,Casual,Beer & Wine Only,Yes,,No,No
8004,tacolicious,1894 Royal Ln Ste 102,Dallas,TX,75229,(214) 496-0699,TacoStache.com,$,Mexican;Breakfast & Brunch,4.5,,No,No,Yes,Yes,Lunch,Private Lot,Casual,Casual,No,No,No,No,Yes
8005,firecrust neapolitan pizzeria,4447 N Central Expy Ste 100,Dallas,TX,75205,(469) 607-5931,firecrustpizzeria.com,$,Pizza,4.5,Uptown,No,No,Yes,Yes,Lunch,Private Lot,Casual,Classy,No,No,Free,No,No
8006,victor tangos,3001 N Henderson Ave,Dallas,TX,75206,(214) 252-8595,victortangos.com,$$,American (New);Gastropubs;Cocktail Bars,4.0,Lower Greenville,Yes,No,Yes,Yes,Dinner,Valet; Street,Casual,Trendy,Full Bar,No,No,Yes,No
8007,cafe strada,1520 Elm Ste 107,Dallas,TX,75203,(214) 202-6485,,$,Cafes,4.5,Downtown,No,No,Yes,Yes,Lunch,Street,Casual,Hipster,No,Yes,No,No,No
8008,firexbox,9918 Plano Rd,Dallas,TX,75238,(214) 503-8888,firexbox.com,$,Japanese,4.0,Northeast Dallas,No,No,Yes,Yes,Lunch,Private Lot,Casual,Casual,No,No,No,No,Yes
8009,b b bop seoul kitchen,5323 Greenville Ave Ste 5,Dallas,TX,75206,(214) 812-9342,bbbop.com,$,Fast Food;Asian Fusion;Korean,4.0,Upper Greenville,No,No,Yes,Yes,Lunch,Private Lot,Casual,Casual,No,No,No,No,Yes
8010,east hampton sandwich co,6912 Snider Plz,Dallas,TX,75205,(214) 363-2888,ehsandwich.com,$$,Sandwiches;Salad,4.0,University Park,No,No,Yes,Yes,Lunch,Street,Casual,Casual,Beer & Wine Only,No,No,No,Yes
8011,aloha hawaiian barbecue,5610 Lemmon Ave Ste A1,Dallas,TX,75209,(214) 521-8868,,$,Barbeque;Hawaiian,4.0,,No,No,Yes,Yes,Lunch,Private Lot,Casual,Casual,No,No,No,No,Yes
8012,trinity groves,425 Bedford St,Dallas,TX,75212,(214) 744-0100,trinitygroves.com,$$,American (New),4.5,,Yes,No,Yes,Yes,Brunch; Dessert,,Casual,Hipster,No,Yes,,Yes,Yes
8013,neighborhood services,5027 W Lovers Ln,Dallas,TX,75209,(214) 350-5027,nhstheoriginal.com,$$$,American (New),4.0,,Yes,No,Yes,Yes,Dinner,Valet,Dressy,Trendy,Full Bar,No,No,Yes,No
8014,bona pizza,4218 W Lovers Ln Ste A,Dallas,TX,75209,(214) 351-1888,bonapizzadallas.com,$$,Pizza,4.5,,No,Yes,Yes,Yes,Lunch,Private Lot,Casual,Divey,No,No,No,No,Yes
8015,neighborhood services bar & grill,10720 Preston Rd,Dallas,TX,75230,(214) 368-1101,nhstheoriginal.com,$$,American (Traditional);Bars,4.0,North Dallas,Yes,No,Yes,Yes,Dinner,Private Lot,Casual,Romantic,Full Bar,Yes,No,Yes,No
8016,paul martin’s american grill,3848 Oaklawn Ave Ste 210,Dallas,TX,75219,(214) 521-0116,paulmartinsamericangrill.com/…,$$,American (New),4.0,,Yes,No,Yes,Yes,Dinner,Valet; Private Lot,Casual,Trendy,Full Bar,Yes,Free,Yes,No
8017,kalachandji’s,5430 Gurley Ave,Dallas,TX,75223,(214) 821-1048,kalachandjis.com,$$,Vegetarian;Indian;Buffets,4.5,,Yes,No,Yes,Yes,Lunch; Dinner,Street,Casual,Casual,No,Yes,No,Yes,Yes
8018,zalat pizza,2519 N Fitzhugh Ave,Dallas,TX,75204,(469) 573-2007,zalatpizza.com,$$,Pizza,4.0,East Dallas; Lower Greenville,No,Yes,Yes,Yes,Late Night,Street; Private Lot,Casual,Divey,No,No,No,No,Yes
8019,crushcraft thai street eats,2800 Routh St Ste 150,Dallas,TX,75201,(972) 677-7038,crushcraftthai.com,$,Thai,4.0,Uptown,No,No,Yes,Yes,Lunch,Garage; Street,Casual,Hipster,Beer & Wine Only,Yes,No,No,No
8020,el come taco,2513 N Fitzhugh Ave,Dallas,TX,75204,(214) 821-3738,,$,Mexican,4.5,East Dallas; Lower Greenville,No,No,Yes,Yes,Lunch,Private Lot,Casual,Hipster,No,No,No,No,Yes
8021,italia express,4000 Cedar Springs Rd,Dallas,TX,75219,(214) 521-3300,italiaexpresscs.com,$,Italian,4.5,Oak Lawn,Yes,No,Yes,Yes,Lunch; Late Night,Street; Private Lot,Casual,Trendy,Beer & Wine Only,Yes,Free,No,Yes
8022,tacos la banqueta,1305 N Carroll Ave,Dallas,TX,75204,(214) 823-1260,,$,Mexican,4.5,East Dallas,No,No,Yes,Yes,Lunch,Private Lot,Casual,Divey,No,No,No,No,No
8023,bubba’s cooks country,6617 Hillcrest Ave,Dallas,TX,75205,(214) 373-6527,bubbascatering.org,$,American (Traditional);Breakfast & Brunch,4.0,University Park,No,No,Yes,Yes,Lunch,Street,Casual,Casual,No,Yes,No,No,Yes
8024,wabi house,1802 Greenville Ave Ste 100,Dallas,TX,75206,(469) 779-6474,wabihouse.com,$$,Ramen,4.0,Lower Greenville,Yes,No,No,Yes,Lunch,Street; Private Lot,Casual,Hipster,Full Bar,Yes,Free,Yes,No
8025,mad hatter cafe,400 N St. Paul St Ste 120,Dallas,TX,75201,(214) 954-9900,madhattercafe.net/index.html,$,Cafes,4.0,Downtown,Yes,Yes,Yes,Yes,Breakfast,Street,Casual,Casual,No,No,Free,No,Yes
8026,off the bone barbeque,1734 S Lamar St,Dallas,TX,75215,(214) 565-9551,offthebonebarbeque.com,$$,Barbeque,4.0,South Dallas; Cedars,Yes,Yes,Yes,Yes,Lunch,Private Lot,Casual,Casual,,Yes,No,Yes,Yes
8027,thai opal,6300 Skillman St Ste 156,Dallas,TX,75231,(214) 553-5956,thaiopal.com,$$,Thai,4.5,Lake Highlands,Yes,Yes,Yes,Yes,Lunch,Private Lot,Casual,Casual,No,No,Free,Yes,No
8028,texas spice,555 S Lamar,Dallas,TX,75202,(214) 744-6664,m.omnihotels.com/mt/www.omnih…,$$,American (New),4.0,Downtown,Yes,No,Yes,Yes,Breakfast,Valet,Casual,Casual,Full Bar,Yes,Free,Yes,Yes
8029,the metropolitan cafe,2030 Main St,Dallas,TX,75201,(214) 741-2233,,$,Sandwiches,4.5,Downtown,No,No,Yes,Yes,Lunch,Street,Casual,Casual,No,Yes,No,No,No
8030,lark on the park,2015 Woodall Rodgers Fwy,Dallas,TX,75201,(214) 855-5275,larkonthepark.com,$$,Diners;Wine Bars;American (New),4.0,Uptown,Yes,No,Yes,Yes,Brunch,Valet; Garage; Street,Casual,Trendy,Full Bar,Yes,Free,Yes,No
8031,neighborhood services,5100 Beltline Rd Ste 795,Dallas,TX,75254,(972) 789-9639,nhsaddison.com,$$,American (New);Bars;Burgers,4.5,Addison,Yes,No,Yes,Yes,Dinner,Valet,Casual,Classy,Full Bar,Yes,No,Yes,No
8032,hattie’s restaurant,418 N Bishop Ave,Dallas,TX,75208,(214) 942-7400,hatties.com,$$,Southern;American (New),4.0,Oak Cliff; Bishop Arts District,Yes,No,No,Yes,Brunch; Dinner,Street,Casual,Classy,Full Bar,No,No,Yes,Yes
8033,flaming cheese saganaki,9025 Forest Ln,Dallas,TX,75243,(214) 647-1620,,$$,Greek;Mediterranean,4.5,Northeast Dallas,No,No,Yes,Yes,Lunch,Private Lot,Casual,Casual,Beer & Wine Only,Yes,Free,Yes,Yes
8034,green door public house,600 S Harwood St,Dallas,TX,75201,(214) 749-0240,greendoordallas.com/index.html,$$,Bars;American (Traditional),4.0,Downtown,Yes,Yes,Yes,Yes,Brunch,Private Lot,Casual,Casual,Full Bar,Yes,Free,Yes,No
8035,braindead brewing,2625 Main St,Dallas,TX,75226,(214) 749-0600,braindeadbrewing.com,$$,American (New);Bars,4.0,Deep Ellum,No,No,Yes,Yes,Late Night,Street,Casual,Classy,Beer & Wine Only,Yes,Free,Yes,No
8036,si lom,3300 Oak Lawn Ave Ste 110,Dallas,TX,75219,(214) 780-0983,silomdallas.com,$$,Thai,4.0,Oak Lawn,Yes,Yes,Yes,Yes,Dinner,Garage,Casual,Casual,Full Bar,Yes,No,Yes,Yes
8037,green house market,8687 N Central Expy,Dallas,TX,75225,(214) 809-5977,thegreenhousemarket.com,$$,American (New);Vegetarian,4.5,North Dallas,No,Yes,Yes,Yes,Lunch,Valet; Garage,Casual,Casual,Beer & Wine Only,Yes,Free,Yes,Yes
8038,vh casual dining & bar,1115 N Beckley Ave,Dallas,TX,75203,(214) 946-1308,vhrestaurant.com,$$,American (Traditional),4.5,Oak Cliff,Yes,No,Yes,Yes,Brunch,Private Lot,Casual,Casual,Full Bar,Yes,Free,Yes,Yes
8039,mike’s chicken,4234 Maple Ave,Dallas,TX,75219,(214) 443-7822,mikeschickendallas.com,$,Chicken Shop,4.5,Oak Lawn,No,No,Yes,Yes,,Private Lot,Casual,Divey,No,Yes,Free,No,Yes
8040,café momentum,1510 Pacific Ave,Dallas,TX,75201,(214) 303-1234,cafemomentum.org,$$,American (New);Community Service/Non-Profit,4.5,Downtown,Yes,No,Yes,Yes,Dinner,Valet,Casual,Trendy,Beer & Wine Only,No,Free,Yes,Yes
8041,lee harvey’s,1807 Gould St,Dallas,TX,75215,(214) 428-1555,leeharveys.com,$,American (Traditional);Dive Bars,4.0,South Dallas; Cedars,No,No,Yes,Yes,Late Night,Street; Private Lot,Casual,Divey,Full Bar,Yes,No,Yes,No
8042,cane rosso,2612 Commerce St,Dallas,TX,75226,(214) 741-1188,ilcanerosso.com,$$,Pizza;Italian;Breakfast & Brunch,4.0,Deep Ellum,Yes,No,Yes,Yes,Dinner,Private Lot,Casual,Casual,Beer & Wine Only,Yes,No,Yes,Yes
8043,hillstone restaurant,8300 A Preston Rd,Dallas,TX,75225,(214) 691-8991,hillstonerestaurant.com/locat…,$$$,American (New);Steakhouses,4.0,University Park,Yes,No,No,Yes,Dinner,Private Lot,Casual,Classy,Full Bar,Yes,No,Yes,No
8044,monkey king noodle co.,3014 Main St,Dallas,TX,75226,(469) 206-3658,monkeykingnoodlecompany.com,$,Chinese;Food Stands,4.0,Deep Ellum,No,No,Yes,Yes,Lunch,Street,Casual,Casual,No,Yes,Free,No,Yes
8045,origin kitchen and bar,4438 McKinney Ave Ste 150,Dallas,TX,75205,(214) 484-3970,originkitchenandbar.com,$$,Bars;American (New);Breakfast & Brunch,4.0,Uptown,Yes,No,Yes,Yes,Brunch,Private Lot,Casual,Trendy,Full Bar,Yes,Free,Yes,No
8046,keller’s drive-in,6537 E Northwest Hwy,Dallas,TX,75231,(214) 368-1209,,$,Burgers,4.5,Lake Highlands,No,No,Yes,No,Lunch,Private Lot,Casual,Divey,Beer & Wine Only,Yes,No,Yes,No
8047,joyce & gigi’s kitchen,1623 N Hall St,Dallas,TX,75204,(469) 334-0799,JoyceandGigis.com,$$,Brazilian;Argentine,4.0,East Dallas,Yes,No,Yes,Yes,Dinner,Valet; Street; Private Lot,Casual,Romantic,Full Bar,Yes,No,Yes,No
8048,buzzbrews kitchen,4154 N Central Expy,Dallas,TX,75204,(214) 826-7100,buzzbrews.com,$,Breakfast & Brunch;Diners,4.0,East Dallas; Lower Greenville,No,No,Yes,Yes,Breakfast; Brunch,Private Lot,Casual,Casual,No,Yes,Free,Yes,Yes
8049,lyfe kitchen - west village,3699 Mckinney Ave Ste A-221,Dallas,TX,75204,(214) 526-5933,lyfekitchen.com,$$,American (New),4.0,Uptown,No,No,Yes,Yes,Breakfast; Brunch,Garage,Casual,Casual,Beer & Wine Only,Yes,Free,Yes,Yes
8050,cheesesteak house,2015 W Davis St,Dallas,TX,75208,(469) 941-4389,,$,Sandwiches,4.5,Oak Cliff,No,No,Yes,Yes,Lunch,Private Lot,Casual,Casual,No,No,No,No,No
8051,angry dog,2726 Commerce St,Dallas,TX,75226,(214) 741-4406,angrydog.com,$,Bars;American (Traditional),4.0,Deep Ellum,No,No,Yes,Yes,Lunch,Street,Casual,Divey,Full Bar,No,Free,Yes,No
8052,b b bop seoul kitchen,2023 Greenville Ave Ste 130,Dallas,TX,75206,(469) 941-4297,bbbop.com,$$,Korean;Asian Fusion,4.5,Lower Greenville,No,No,Yes,Yes,Lunch,Street,Casual,Casual,Beer & Wine Only,Yes,Free,No,Yes
8053,bolsa,614 W Davis St,Dallas,TX,75208,(214) 367-9367,bolsadallas.com,$$,American (New);Breakfast & Brunch,4.0,Oak Cliff,No,No,Yes,Yes,Brunch; Dinner,Street; Private Lot,Casual,Trendy,Full Bar,Yes,Free,Yes,No
8054,fuel city tacos,801 S Riverfront Blvd,Dallas,TX,75207,(214) 426-0011,fuelcitywash.com/tacos.html,$,Convenience Stores;Food Stands;Mexican,4.0,,No,No,Yes,No,Late Night,Private Lot,Casual,Divey,Beer & Wine Only,Yes,No,No,No
8055,ten ramen,1818 Sylvan Ave,Dallas,TX,75208,,,$$,Ramen,4.0,,No,No,No,Yes,Brunch; Dinner,Private Lot,Casual,Casual,Beer & Wine Only,Yes,No,No,No
8056,tacos la banqueta,7233 Gaston Ave,Dallas,TX,75214,(214) 324-4445,tacoslabanqueta.us,$,Mexican,4.5,Lakewood,No,No,Yes,Yes,Lunch,Private Lot,Casual,Divey,No,Yes,No,No,No
8057,henk’s european deli & black forest bakery,5811 Blackwell St,Dallas,TX,75231,(214) 987-9090,henksblackforestbakery.com,$,Bakeries;Sandwiches;German,4.5,Lake Highlands,No,No,Yes,Yes,Lunch,Private Lot,Casual,Casual,Beer & Wine Only,No,No,Yes,No
8058,mesero - henderson,2822 N Henderson Ave,Dallas,TX,75206,(214) 821-6426,meseromiguel.com,$$,Mexican;Tex-Mex,4.0,Lower Greenville,Yes,No,Yes,Yes,Brunch; Dinner,Valet; Street; Private Lot,Casual,Trendy,Full Bar,Yes,Free,Yes,Yes
8059,stock & barrel,316 Davis St,Dallas,TX,75208,(214) 888-0150,stockandbarreldallas.com,$$,American (Traditional),4.0,Oak Cliff; Bishop Arts District,Yes,No,Yes,Yes,Brunch,Valet; Street,Casual,Hipster,Full Bar,Yes,No,Yes,No
8060,perry’s steakhouse & grille,2000 McKinney Ave Ste 100,Dallas,TX,75201,(214) 855-5151,perryssteakhouse.com,$$$,Steakhouses;Seafood,4.5,Uptown,Yes,No,No,Yes,Dinner,Valet,Dressy,Classy,Full Bar,No,No,Yes,No
8061,cock & bull,6330 Gaston Ave,Dallas,TX,75214,(214) 841-9111,cockandbulldallas.com,$$,American (Traditional);Dive Bars,4.0,Lakewood,Yes,No,Yes,Yes,Dinner,Street,Casual,Divey,Full Bar,No,Free,Yes,No
8062,lake house bar and grill,7510 E NW Hwy,Dallas,TX,75214,(214) 484-8624,lakehousewhiterock.com,$$,American (New),4.0,Lakewood,No,No,Yes,Yes,Brunch; Dinner; Late Night,Private Lot,Casual,Casual,Full Bar,Yes,Free,Yes,Yes
8063,public school 214,3700 McKinney Ave. Suite 148,Dallas,TX,75204,(214) 599-6234,psontap.com,$$,American (New);Bars;Gastropubs,4.0,Uptown,Yes,No,Yes,Yes,Brunch,Garage,Casual,Casual,Full Bar,Yes,Free,Yes,No
8064,ft33,1617 Hi Line Dr Ste 250,Dallas,TX,75207,(214) 741-2629,ft33dallas.com,$$$,American (New),4.0,Design District,Yes,No,No,Yes,Dinner,Valet; Private Lot,Dressy,Trendy,Full Bar,No,Free,Yes,No
8065,the rustic,3656 Howell St,Dallas,TX,75204,(214) 730-0596,therustic.com,$$,Bars;Southern;Music Venues,3.5,Uptown,No,Yes,Yes,Yes,Dinner; Late Night,Valet; Street; Private Lot,Casual,Casual,Full Bar,Yes,Free,Yes,Yes
8066,seasons 52,8687 N Central Expy Ste  B307,Dallas,TX,75225,(214) 361-5252,seasons52.com,$$,American (New);Wine Bars,4.0,North Dallas,Yes,No,Yes,Yes,Dinner,Valet; Private Lot,Dressy,Classy,Full Bar,Yes,Free,Yes,No
8067,rex’s seafood market,5200 W Lovers Ln,Dallas,TX,75209,(214) 351-6363,rexsseafood.com,$$,Seafood,4.0,University Park,Yes,No,Yes,Yes,Lunch; Dinner,Valet,Casual,Casual,Beer & Wine Only,No,Free,Yes,Yes
8068,cedars mediterranean mezza & grill,8141 Walnut Hill Ln Ste 1200,Dallas,TX,75231,(214) 373-8141,cedarsmezza.com,$$,Mediterranean;Greek;Lebanese,4.0,Northeast Dallas,No,No,Yes,Yes,Lunch,Private Lot,Casual,Casual,No,No,No,Yes,Yes
8069,knife,5300 E Mockingbird Ln,Dallas,TX,75206,(214) 443-9339,knifedallas.com,$$$,Steakhouses,4.0,Lower Greenville,Yes,No,No,Yes,Dinner,Valet,Dressy,Trendy,Full Bar,Yes,Free,Yes,No
8070,modmarket,7949 Walnut Hill Ln Ste 101,Dallas,TX,75230,(469) 532-0206,modmarket.com,$$,American (New);Gluten-Free;Vegetarian,4.0,North Dallas,No,No,Yes,Yes,Lunch,Private Lot,Casual,Casual,Beer & Wine Only,Yes,Free,No,Yes
8071,kozy kitchen,4433 McKinney Ave,Dallas,TX,75205,(214) 219-5044,thekozy.net,$$,Bakeries;American (New);Gluten-Free,4.0,Uptown,No,No,Yes,Yes,Brunch,Private Lot,Casual,Casual,No,No,Free,Yes,Yes
8072,toulouse café and bar,3314 Knox St,Dallas,TX,75205,(214) 520-8999,toulousecafeandbar.com,$$,French;Wine Bars;Breakfast & Brunch,4.0,Highland Park,Yes,No,Yes,Yes,Brunch,Valet,Casual,Romantic,Full Bar,Yes,No,Yes,Yes
8073,el tacaso,10025 Harry Hines Blvd,Dallas,TX,75220,(469) 335-9055,,$,Mexican,4.5,North Dallas,No,No,Yes,Yes,Breakfast,Private Lot,Casual,Divey,No,No,No,No,No
8074,jonathon’s oak cliff,1111 N Beckley Ave,Dallas,TX,75203,(214) 946-2221,jonathonsoakcliff.com,$$,American (New);Breakfast & Brunch,4.0,Oak Cliff,No,No,Yes,Yes,Brunch,Private Lot,Casual,Casual,Full Bar,Yes,No,Yes,No
8075,sugar skull cafe,3011 Guilden Ln Ste102,Dallas,TX,75212,(469) 729-8605,sugarskullcafe.com,$,Tex-Mex;Cafes,4.0,,No,No,Yes,Yes,Brunch,Street,Casual,Divey,Beer & Wine Only,Yes,No,No,No
8076,pappas bros steakhouse,10477 Lombardy Ln,Dallas,TX,75220,(214) 366-2000,pappasbros.com,$$$$,Steakhouses;American (Traditional);Buffets,4.5,,Yes,No,Yes,Yes,Dinner,Valet,Dressy,Classy,Full Bar,No,Free,Yes,No
8077,goodfriend beer garden & burger house,1154 Peavy Rd,Dallas,TX,75218,(214) 324-3335,goodfrienddallas.com,$$,Bars;Burgers,4.0,,No,No,Yes,Yes,Dinner,Private Lot,Casual,Hipster,Full Bar,Yes,Free,Yes,No
8078,casa dolores tex-mex restaurant,4906 Maple Ave,Dallas,TX,75235,(214) 238-3393,casadolorestexmex.com,$$,Tex-Mex,4.0,Oak Lawn,Yes,No,Yes,Yes,,,Casual,,Full Bar,Yes,No,Yes,
8079,daddy jack’s,1916 Greenville Ave,Dallas,TX,75206,(214) 826-4910,daddyjacks.org,$$,Seafood,4.0,Lower Greenville,Yes,No,Yes,Yes,Dinner,Valet,Casual,Intimate,Beer & Wine Only,No,No,Yes,Yes
8080,midnight rambler,1530 Main St,Dallas,TX,75201,(214) 261-4601,midnightramblerbar.com,$$,American (New);Cocktail Bars,4.0,Downtown,No,No,No,Yes,Late Night,Valet; Street,Casual,Trendy,Full Bar,No,Free,Yes,No
8081,pera mediterranean grill,2633 McKinney Ave Ste 170,Dallas,TX,75204,(214) 484-7706,peragrill.com,$$,Mediterranean;Turkish,4.5,Uptown,Yes,Yes,Yes,Yes,Late Night,,Casual,Casual,Beer & Wine Only,No,,Yes,
8082,the foundry,2303 Pittman St,Dallas,TX,75208,(214) 749-1112,cs-tf.com,$$,American (New);Lounges,4.0,,No,No,No,Yes,Dinner; Late Night,Valet; Private Lot,Casual,Casual,Full Bar,Yes,Free,Yes,No
8083,mot hai ba,6047 Lewis St,Dallas,TX,75206,(972) 638-7468,mothaibadallas.com,$$,Vietnamese;Diners,4.0,Lakewood,No,No,Yes,Yes,Lunch,Street,Casual,Hipster,Full Bar,Yes,No,Yes,No
8084,hibiscus,2927 N Henderson Ave,Dallas,TX,75206,(214) 827-2927,hibiscusdallas.com,$$$,American (New);Seafood;Steakhouses,4.0,Lower Greenville,Yes,No,Yes,Yes,Dinner,Valet,Dressy,Classy,Full Bar,No,Free,Yes,No
8085,si tapas,2207 Allen St,Dallas,TX,75204,(214) 720-0324,sitapasdallas.com,$$,Spanish;Tapas Bars,4.0,Uptown,Yes,No,Yes,Yes,Dinner,Street,Casual,Romantic,Full Bar,Yes,No,Yes,No
8086,mama’s daughters’ diner,2014 Irving Blvd,Dallas,TX,75207,(214) 742-8646,mamasdaughtersdiner.com/Irvin…,$,Soul Food;Diners,4.0,,No,No,Yes,Yes,Breakfast,Private Lot,Casual,Divey,No,No,No,Yes,No
8087,mike anderson’s bbq house,5410 Harry Hines Blvd,Dallas,TX,75235,(214) 630-0735,mikeandersonsbbq.com,$$,Barbeque,4.0,Oak Lawn,No,Yes,Yes,Yes,Lunch,Private Lot,Casual,Casual,No,Yes,No,No,Yes
8088,twisted root burger co.,2615 Commerce St,Dallas,TX,75226,(214) 741-7668,twistedrootburgerco.com,$$,Burgers;Dive Bars;Hot Dogs,4.0,Deep Ellum,No,No,Yes,Yes,Lunch,Street,Casual,Casual,Full Bar,Yes,No,No,No
8089,rollngo,6110 Greenville Ave Ste 100,Dallas,TX,75206,(866) 765-5123,,$,Vietnamese;Desserts;Juice Bars & Smoothies,4.0,Upper Greenville,No,Yes,Yes,Yes,Dessert,Private Lot,Casual,Trendy,No,Yes,Free,Yes,Yes
8090,nova,1417 W Davis St,Dallas,TX,75208,(214) 484-7123,novadallas.com,$$,Gastropubs;American (New),4.0,Oak Cliff,No,No,Yes,Yes,Dinner,Private Lot,Casual,Hipster,Full Bar,Yes,Free,Yes,Yes
8091,gas monkey bar n grill,10261 Technology Blvd E,Dallas,TX,75220,(469) 480-3325,gasmonkeybarngrill.com,$$,Bars;Music Venues;American (Traditional),3.5,,Yes,No,Yes,Yes,Brunch,Valet; Private Lot,Casual,Casual,Full Bar,Yes,Free,Yes,No
8092,20 feet seafood joint,1160 Peavy Rd,Dallas,TX,75218,(972) 707-7442,20-feet.com,$$,Seafood,4.0,,No,No,Yes,Yes,Dinner,Private Lot,Casual,Casual,No,Yes,Free,No,No
8093,terilli’s restaurant and bar,2815 Greenville Ave,Dallas,TX,75206,(214) 827-3993,terillis.com,$$,Italian;Bars,4.0,Lower Greenville,Yes,No,Yes,Yes,Dinner,Valet; Street,Dressy,Classy,Full Bar,Yes,Free,Yes,Yes
8094,hopdoddy burger bar,3227 McKinney Ave Ste 102,Dallas,TX,75204,(214) 871-2337,hopdoddy.com,$$,Burgers,4.0,Uptown,No,No,Yes,Yes,Brunch; Dessert,Garage,Casual,Casual,Full Bar,Yes,Free,Yes,No
8095,mimi’s pizzeria,6807 W Northwest Hwy,Dallas,TX,75225,(972) 215-7290,mimispizzeriadallas.com,$,Italian;Pizza;Sandwiches,4.5,North Dallas,No,Yes,Yes,Yes,Lunch,Private Lot,Casual,Casual,No,No,Free,No,Yes
8096,olivella’s neo pizza napoletana,2340 Victory Park Ln,Dallas,TX,75219,(214) 522-9898,neopizzeria.com,$$,Pizza;Sandwiches;Italian,4.0,Victory Park,No,No,Yes,Yes,Lunch; Dinner,Street,Casual,Casual,Full Bar,Yes,Free,Yes,Yes
8097,spiral diner & bakery,1101 N Beckley Ave,Dallas,TX,75203,(214) 948-4747,spiraldiner.com,$$,Vegan;Bakeries;Diners,4.5,Oak Cliff,Yes,No,Yes,Yes,Lunch,Street; Private Lot,Casual,Hipster,Beer & Wine Only,No,Free,Yes,Yes
